booking_id,member_id,space_id,booking_date,start_time,end_time,is_cancelled
1902,519,121,2025-03-12,10:00:00,14:00:00,0
1903,520,117,2025-06-05,17:00:00,21:00:00,0
1904,521,76,2025-03-23,12:00:00,16:00:00,0
1905,521,110,2025-03-20,15:00:00,16:00:00,0
1906,521,121,2025-03-28,12:00:00,16:00:00,0
1907,521,128,2025-04-04,13:00:00,15:00:00,0
1908,522,45,2025-06-15,09:00:00,13:00:00,0
1909,522,131,2025-06-01,07:00:00,11:00:00,0
1910,523,38,2025-04-03,17:00:00,21:00:00,0
1911,524,41,2025-10-15,10:00:00,14:00:00,1
1912,525,54,2025-02-09,06:00:00,08:00:00,0
1913,526,141,2025-06-04,19:00:00,21:00:00,0
1914,526,16,2025-06-28,18:00:00,22:00:00,0
1915,526,128,2025-05-25,13:00:00,17:00:00,0
1916,526,112,2025-06-17,18:00:00,20:00:00,0
1917,526,127,2025-06-29,12:00:00,13:00:00,1
1918,526,16,2025-05-13,12:00:00,13:00:00,0
1919,526,127,2025-06-02,07:00:00,09:00:00,0
1920,527,143,2025-09-07,18:00:00,19:00:00,0
1921,528,128,2025-07-04,06:00:00,07:00:00,0
1922,529,86,2025-11-28,08:00:00,12:00:00,0
1923,529,134,2025-11-26,18:00:00,19:00:00,0
1924,529,101,2025-11-25,17:00:00,21:00:00,0
1925,529,103,2025-11-24,19:00:00,21:00:00,1
1926,530,77,2025-02-23,20:00:00,22:00:00,0
1927,531,60,2025-03-06,10:00:00,11:00:00,0
1928,532,12,2025-06-04,20:00:00,22:00:00,0
1929,533,41,2025-11-17,12:00:00,13:00:00,0
1930,533,99,2025-12-22,11:00:00,15:00:00,0
1931,533,21,2025-11-02,18:00:00,20:00:00,0
1932,533,40,2025-09-25,18:00:00,19:00:00,0
1933,534,53,2025-10-25,15:00:00,16:00:00,0
1934,534,74,2025-11-23,20:00:00,21:00:00,0
1935,534,129,2025-12-03,19:00:00,20:00:00,0
1936,535,8,2025-07-31,16:00:00,20:00:00,0
1937,536,29,2025-12-01,20:00:00,22:00:00,0
1938,536,39,2025-05-14,15:00:00,16:00:00,0
1939,536,4,2025-07-02,08:00:00,10:00:00,0
1940,536,108,2025-11-03,09:00:00,11:00:00,0
1941,537,36,2025-10-10,21:00:00,22:00:00,0
1942,538,38,2025-04-11,07:00:00,11:00:00,0
1943,539,30,2025-09-14,18:00:00,22:00:00,0
1944,540,77,2025-04-29,19:00:00,21:00:00,0
1945,541,56,2025-09-14,20:00:00,22:00:00,0
1946,542,77,2025-03-26,06:00:00,10:00:00,1
1947,543,30,2025-05-10,07:00:00,09:00:00,0
1948,543,110,2025-05-11,14:00:00,15:00:00,0
1949,544,11,2025-10-27,14:00:00,16:00:00,0
1950,545,14,2025-07-24,09:00:00,13:00:00,0
1951,545,39,2025-05-19,20:00:00,22:00:00,0
1952,545,51,2025-10-19,08:00:00,10:00:00,0
1953,545,116,2025-02-08,11:00:00,13:00:00,0
1954,545,64,2025-07-07,10:00:00,12:00:00,0
1955,545,124,2025-07-25,11:00:00,15:00:00,0
1956,545,75,2025-12-30,15:00:00,19:00:00,0
1957,545,60,2025-04-20,06:00:00,10:00:00,0
1958,545,60,2025-04-28,11:00:00,12:00:00,0
1959,545,117,2025-09-13,11:00:00,12:00:00,0
1960,545,50,2025-04-02,11:00:00,15:00:00,0
1961,545,21,2025-04-01,07:00:00,11:00:00,0
1962,545,142,2025-04-27,09:00:00,13:00:00,0
1963,545,132,2025-05-26,10:00:00,11:00:00,0
1964,545,101,2025-04-23,16:00:00,18:00:00,0
1965,545,80,2025-10-28,07:00:00,11:00:00,0
1966,545,36,2025-04-14,07:00:00,09:00:00,0
1967,545,95,2025-01-19,14:00:00,16:00:00,0
1968,545,118,2025-11-18,06:00:00,08:00:00,0
1969,545,23,2025-07-19,14:00:00,16:00:00,0
1970,546,60,2025-07-04,14:00:00,18:00:00,0
1971,547,122,2025-11-18,06:00:00,07:00:00,0
1972,547,25,2025-11-16,06:00:00,10:00:00,0
1973,547,65,2025-11-17,15:00:00,19:00:00,0
1974,547,140,2025-12-14,10:00:00,12:00:00,0
1975,547,2,2025-12-02,14:00:00,18:00:00,0
1976,547,109,2025-12-07,10:00:00,12:00:00,0
1977,547,1,2025-11-13,13:00:00,17:00:00,0
1978,547,123,2025-11-30,06:00:00,10:00:00,0
1979,547,78,2025-11-21,16:00:00,20:00:00,0
1980,547,76,2025-11-12,16:00:00,17:00:00,0
1981,547,56,2025-11-23,18:00:00,20:00:00,0
1982,547,124,2025-12-20,18:00:00,19:00:00,0
1983,547,107,2025-12-27,10:00:00,14:00:00,0
1984,547,70,2025-12-01,10:00:00,14:00:00,1
1985,547,75,2025-10-26,08:00:00,09:00:00,0
1986,547,61,2025-11-13,15:00:00,19:00:00,0
1987,547,48,2025-12-18,12:00:00,16:00:00,0
1988,547,63,2025-11-18,11:00:00,12:00:00,0
1989,547,54,2025-11-19,17:00:00,21:00:00,0
1990,547,44,2025-12-07,14:00:00,18:00:00,0
1991,548,39,2025-07-25,16:00:00,18:00:00,0
1992,548,1,2025-10-17,09:00:00,10:00:00,0
1993,548,44,2025-08-20,09:00:00,11:00:00,0
1994,548,64,2025-09-03,15:00:00,19:00:00,0
1995,548,29,2025-10-19,11:00:00,15:00:00,0
1996,548,134,2025-08-18,09:00:00,11:00:00,0
1997,548,46,2025-08-22,17:00:00,18:00:00,0
1998,548,99,2025-07-23,07:00:00,09:00:00,0
1999,548,98,2025-08-24,09:00:00,10:00:00,0
2000,548,80,2025-11-30,10:00:00,14:00:00,0
2001,548,38,2025-08-04,20:00:00,21:00:00,0
2002,548,101,2025-09-10,12:00:00,16:00:00,0
2003,548,2,2025-12-12,17:00:00,18:00:00,0
2004,548,98,2025-10-16,20:00:00,21:00:00,0
2005,548,146,2025-10-29,17:00:00,19:00:00,0
2006,548,124,2025-12-02,13:00:00,17:00:00,0
2007,548,78,2025-12-14,08:00:00,12:00:00,0
2008,548,132,2025-11-09,14:00:00,16:00:00,0
2009,548,76,2025-07-24,15:00:00,19:00:00,0
2010,549,147,2025-10-30,14:00:00,18:00:00,0
2011,549,106,2025-10-27,09:00:00,13:00:00,0
2012,550,134,2025-04-29,18:00:00,22:00:00,1
2013,551,4,2025-09-10,08:00:00,10:00:00,0
2014,552,150,2025-02-16,16:00:00,17:00:00,0
2015,552,91,2025-02-15,16:00:00,18:00:00,0
2016,553,27,2025-03-21,12:00:00,16:00:00,0
2017,554,37,2025-10-19,20:00:00,21:00:00,1
2018,554,21,2025-11-22,06:00:00,10:00:00,0
2019,554,142,2025-11-17,13:00:00,14:00:00,0
2020,554,64,2025-10-24,16:00:00,18:00:00,0
2021,555,62,2025-11-07,19:00:00,20:00:00,0
2022,555,31,2025-11-02,14:00:00,18:00:00,0
2023,555,95,2025-11-19,16:00:00,18:00:00,0
2024,555,115,2025-07-15,20:00:00,22:00:00,0
2025,555,45,2025-08-12,08:00:00,10:00:00,0
2026,555,74,2025-10-16,08:00:00,09:00:00,0
2027,555,73,2025-10-05,12:00:00,14:00:00,0
2028,555,59,2025-11-03,16:00:00,18:00:00,0
2029,555,110,2025-12-01,14:00:00,18:00:00,0
2030,555,139,2025-09-03,17:00:00,21:00:00,1
2031,555,99,2025-10-21,18:00:00,19:00:00,0
2032,555,42,2025-08-08,08:00:00,12:00:00,0
2033,555,85,2025-12-01,11:00:00,12:00:00,0
2034,555,46,2025-06-28,12:00:00,16:00:00,0
2035,555,39,2025-12-14,11:00:00,12:00:00,0
2036,555,98,2025-08-16,12:00:00,16:00:00,0
2037,555,139,2025-12-02,20:00:00,21:00:00,1
2038,555,43,2025-09-15,06:00:00,08:00:00,0
2039,555,150,2025-06-30,08:00:00,10:00:00,0
2040,555,150,2025-11-22,20:00:00,21:00:00,0
2041,556,11,2025-09-03,11:00:00,15:00:00,1
2042,557,93,2025-10-02,11:00:00,12:00:00,0
2043,558,136,2025-11-28,12:00:00,16:00:00,0
2044,559,65,2025-03-17,11:00:00,15:00:00,0
2045,560,39,2025-04-23,19:00:00,21:00:00,0
2046,561,38,2025-04-11,17:00:00,19:00:00,0
2047,562,3,2025-01-09,08:00:00,12:00:00,0
2048,563,109,2025-01-25,12:00:00,14:00:00,0
2049,564,95,2025-12-12,16:00:00,20:00:00,0
2050,564,106,2025-10-26,08:00:00,12:00:00,0
2051,564,65,2025-11-07,11:00:00,12:00:00,0
2052,564,50,2025-12-19,16:00:00,20:00:00,0
2053,564,28,2025-11-23,16:00:00,20:00:00,0
2054,564,114,2025-12-07,19:00:00,20:00:00,0
2055,564,25,2025-11-03,12:00:00,16:00:00,0
2056,564,94,2025-12-30,10:00:00,12:00:00,0
2057,564,30,2025-11-08,16:00:00,17:00:00,0
2058,564,140,2025-12-18,10:00:00,14:00:00,0
2059,564,92,2025-11-06,15:00:00,19:00:00,0
2060,564,4,2025-11-28,07:00:00,08:00:00,0
2061,564,34,2025-12-28,14:00:00,15:00:00,0
2062,565,76,2025-01-07,10:00:00,11:00:00,0
2063,566,1,2025-08-26,14:00:00,15:00:00,0
2064,566,120,2025-12-04,06:00:00,08:00:00,0
2065,566,57,2025-09-16,14:00:00,18:00:00,0
2066,566,30,2025-09-23,06:00:00,08:00:00,0
2067,566,73,2025-09-26,15:00:00,16:00:00,0
2068,566,98,2025-12-04,09:00:00,10:00:00,0
2069,566,27,2025-10-10,17:00:00,21:00:00,0
2070,566,38,2025-09-30,14:00:00,16:00:00,1
2071,566,23,2025-08-13,09:00:00,13:00:00,0
2072,566,56,2025-10-08,14:00:00,18:00:00,0
2073,566,46,2025-11-15,09:00:00,10:00:00,0
2074,566,24,2025-09-06,06:00:00,10:00:00,0
2075,566,39,2025-08-28,14:00:00,18:00:00,0
2076,566,86,2025-09-06,09:00:00,11:00:00,0
2077,566,25,2025-11-23,17:00:00,18:00:00,0
2078,566,82,2025-09-25,07:00:00,09:00:00,0
2079,566,15,2025-10-29,11:00:00,15:00:00,0
2080,566,136,2025-09-14,12:00:00,13:00:00,0
2081,566,121,2025-08-13,16:00:00,20:00:00,0
2082,567,75,2025-02-19,06:00:00,10:00:00,0
2083,568,49,2025-06-25,07:00:00,08:00:00,0
2084,569,126,2025-10-07,06:00:00,08:00:00,1
2085,570,57,2025-08-29,21:00:00,22:00:00,0
2086,570,148,2025-10-11,10:00:00,14:00:00,0
2087,570,51,2025-09-09,18:00:00,20:00:00,0
2088,570,114,2025-09-20,13:00:00,15:00:00,0
2089,570,122,2025-09-29,07:00:00,08:00:00,0
2090,570,147,2025-12-24,13:00:00,17:00:00,1
2091,570,21,2025-12-27,09:00:00,10:00:00,0
2092,570,53,2025-12-28,16:00:00,18:00:00,0
2093,571,17,2025-09-27,15:00:00,19:00:00,0
2094,572,123,2025-05-21,13:00:00,17:00:00,0
2095,572,143,2025-05-22,06:00:00,08:00:00,0
2096,572,19,2025-05-24,12:00:00,14:00:00,0
2097,573,70,2025-05-07,06:00:00,08:00:00,0
2098,574,59,2025-02-06,10:00:00,12:00:00,0
2099,576,140,2025-02-15,16:00:00,20:00:00,0
2100,577,37,2025-01-15,06:00:00,08:00:00,0
2101,578,146,2025-12-05,15:00:00,17:00:00,0
2102,578,9,2025-04-09,11:00:00,15:00:00,0
2103,578,22,2025-12-13,10:00:00,14:00:00,0
2104,578,144,2025-11-16,18:00:00,19:00:00,0
2105,578,6,2025-05-17,09:00:00,10:00:00,0
2106,578,138,2025-03-10,12:00:00,16:00:00,0
2107,578,13,2025-08-09,14:00:00,15:00:00,0
2108,578,12,2025-06-13,21:00:00,22:00:00,0
2109,578,46,2025-11-05,14:00:00,18:00:00,0
2110,578,13,2025-10-18,06:00:00,08:00:00,0
2111,578,41,2025-05-12,08:00:00,12:00:00,0
2112,578,51,2025-08-08,14:00:00,16:00:00,0
2113,578,3,2025-04-15,21:00:00,22:00:00,0
2114,578,28,2025-03-29,14:00:00,18:00:00,0
2115,578,76,2025-10-07,11:00:00,12:00:00,0
2116,578,9,2025-08-01,07:00:00,08:00:00,0
2117,578,144,2025-05-03,14:00:00,15:00:00,0
2118,578,114,2025-08-25,10:00:00,11:00:00,0
2119,579,37,2025-05-26,09:00:00,11:00:00,0
2120,579,16,2025-04-24,20:00:00,21:00:00,0
2121,579,12,2025-05-06,10:00:00,14:00:00,0
2122,579,84,2025-05-05,08:00:00,09:00:00,0
2123,579,42,2025-05-26,18:00:00,20:00:00,0
2124,579,111,2025-05-18,10:00:00,14:00:00,0
2125,579,115,2025-05-04,13:00:00,15:00:00,0
2126,579,39,2025-06-28,10:00:00,14:00:00,0
2127,579,44,2025-05-19,15:00:00,19:00:00,0
2128,579,75,2025-04-14,10:00:00,14:00:00,0
2129,579,110,2025-06-18,12:00:00,14:00:00,0
2130,579,24,2025-04-30,13:00:00,17:00:00,0
2131,579,20,2025-06-17,06:00:00,10:00:00,0
2132,579,142,2025-05-23,10:00:00,12:00:00,0
2133,579,51,2025-07-07,17:00:00,19:00:00,0
2134,580,12,2025-06-07,12:00:00,13:00:00,0
2135,581,72,2025-07-17,10:00:00,12:00:00,0
2136,581,24,2025-07-15,19:00:00,20:00:00,0
2137,581,115,2025-07-10,11:00:00,12:00:00,0
2138,581,93,2025-07-25,17:00:00,18:00:00,0
2139,581,117,2025-07-04,15:00:00,19:00:00,0
2140,581,147,2025-06-26,06:00:00,07:00:00,0
2141,582,24,2025-09-17,14:00:00,15:00:00,1
2142,583,101,2025-11-28,07:00:00,09:00:00,0
2143,583,40,2025-12-02,14:00:00,15:00:00,0
2144,583,31,2025-12-17,09:00:00,13:00:00,0
2145,583,112,2025-11-18,16:00:00,18:00:00,0
2146,583,132,2025-12-12,07:00:00,11:00:00,0
2147,584,108,2025-06-24,21:00:00,22:00:00,0
2148,585,107,2025-05-07,13:00:00,15:00:00,0
2149,585,56,2025-05-22,13:00:00,14:00:00,0
2150,585,117,2025-04-23,16:00:00,17:00:00,0
2151,585,130,2025-05-13,17:00:00,18:00:00,0
2152,585,29,2025-03-31,16:00:00,17:00:00,0
2153,585,150,2025-05-15,06:00:00,10:00:00,0
2154,585,50,2025-05-10,15:00:00,19:00:00,0
2155,585,72,2025-03-29,12:00:00,13:00:00,0
2156,585,127,2025-05-17,20:00:00,22:00:00,0
2157,585,16,2025-04-25,11:00:00,15:00:00,0
2158,585,140,2025-04-26,08:00:00,12:00:00,0
2159,586,44,2025-05-10,14:00:00,16:00:00,0
2160,587,27,2025-07-27,14:00:00,15:00:00,0
2161,587,98,2025-06-26,13:00:00,14:00:00,0
2162,587,42,2025-09-17,12:00:00,13:00:00,0
2163,587,49,2025-07-28,06:00:00,07:00:00,0
2164,587,121,2025-07-06,07:00:00,09:00:00,0
2165,587,110,2025-08-25,07:00:00,11:00:00,0
2166,587,70,2025-12-12,16:00:00,20:00:00,0
2167,587,118,2025-05-17,10:00:00,12:00:00,0
2168,587,32,2025-08-03,10:00:00,14:00:00,0
2169,587,77,2025-07-30,06:00:00,08:00:00,0
2170,587,44,2025-05-16,12:00:00,16:00:00,0
2171,587,36,2025-11-10,12:00:00,16:00:00,0
2172,587,137,2025-09-26,08:00:00,12:00:00,0
2173,587,10,2025-12-01,13:00:00,14:00:00,0
2174,587,10,2025-05-15,14:00:00,16:00:00,0
2175,587,41,2025-07-23,16:00:00,18:00:00,0
2176,587,20,2025-06-23,17:00:00,19:00:00,0
2177,587,63,2025-10-14,19:00:00,21:00:00,0
2178,587,36,2025-11-19,16:00:00,20:00:00,0
2179,588,23,2025-07-03,11:00:00,12:00:00,0
2180,589,99,2025-10-07,15:00:00,19:00:00,0
2181,590,138,2025-06-06,17:00:00,18:00:00,0
2182,591,142,2025-12-29,15:00:00,16:00:00,1
2183,591,6,2025-10-28,18:00:00,19:00:00,0
2184,591,16,2025-11-06,10:00:00,12:00:00,1
2185,591,46,2025-11-29,07:00:00,09:00:00,0
2186,591,149,2025-09-12,12:00:00,13:00:00,0
2187,591,19,2025-09-21,16:00:00,18:00:00,0
2188,591,3,2025-12-29,08:00:00,09:00:00,0
2189,591,47,2025-10-27,10:00:00,11:00:00,0
2190,591,85,2025-11-23,15:00:00,17:00:00,0
2191,591,4,2025-11-26,09:00:00,11:00:00,0
2192,591,10,2025-08-28,10:00:00,12:00:00,0
2193,591,35,2025-11-16,11:00:00,12:00:00,0
2194,591,104,2025-11-03,08:00:00,12:00:00,0
2195,591,37,2025-12-28,07:00:00,11:00:00,0
2196,591,44,2025-09-27,12:00:00,13:00:00,0
2197,591,103,2025-10-13,18:00:00,22:00:00,0
2198,591,150,2025-11-16,21:00:00,22:00:00,0
2199,591,124,2025-11-03,11:00:00,15:00:00,0
2200,591,60,2025-09-19,06:00:00,07:00:00,0
2201,592,39,2025-09-06,16:00:00,17:00:00,0
2202,592,80,2025-09-05,14:00:00,15:00:00,0
2203,592,28,2025-09-08,09:00:00,13:00:00,0
2204,593,95,2025-03-10,18:00:00,22:00:00,0
2205,594,139,2025-10-28,15:00:00,17:00:00,0
2206,595,46,2025-12-14,07:00:00,09:00:00,0
2207,595,71,2025-06-22,16:00:00,18:00:00,0
2208,595,29,2025-09-04,11:00:00,13:00:00,0
2209,595,143,2025-04-27,09:00:00,13:00:00,0
2210,595,70,2025-04-25,19:00:00,20:00:00,0
2211,595,17,2025-03-14,17:00:00,21:00:00,0
2212,595,70,2025-09-18,13:00:00,15:00:00,0
2213,595,69,2025-06-16,11:00:00,15:00:00,0
2214,595,101,2025-08-09,17:00:00,18:00:00,0
2215,595,8,2025-02-16,16:00:00,17:00:00,0
2216,595,39,2025-09-26,20:00:00,22:00:00,0
2217,595,86,2025-08-17,11:00:00,13:00:00,0
2218,595,129,2025-06-15,10:00:00,12:00:00,0
2219,595,78,2025-08-22,12:00:00,13:00:00,0
2220,595,27,2025-01-20,11:00:00,13:00:00,0
2221,595,33,2025-12-10,11:00:00,13:00:00,0
2222,595,119,2025-10-05,17:00:00,19:00:00,1
2223,595,95,2025-06-22,17:00:00,18:00:00,0
2224,595,50,2025-10-04,19:00:00,21:00:00,0
2225,595,36,2025-07-26,13:00:00,15:00:00,0
2226,596,136,2025-04-12,16:00:00,20:00:00,0
2227,596,86,2025-04-13,18:00:00,20:00:00,0
2228,597,48,2025-09-13,08:00:00,09:00:00,0
2229,597,10,2025-08-08,19:00:00,21:00:00,0
2230,597,62,2025-05-06,14:00:00,18:00:00,0
2231,597,43,2025-07-22,18:00:00,22:00:00,0
2232,597,66,2025-07-25,12:00:00,16:00:00,0
2233,597,9,2025-12-04,12:00:00,13:00:00,0
2234,597,50,2025-08-18,14:00:00,15:00:00,0
2235,597,143,2025-08-15,13:00:00,14:00:00,0
2236,597,90,2025-11-13,15:00:00,17:00:00,0
2237,598,27,2025-09-19,06:00:00,10:00:00,0
2238,598,77,2025-09-08,17:00:00,19:00:00,0
2239,598,54,2025-09-04,14:00:00,18:00:00,0
2240,598,134,2025-09-11,10:00:00,12:00:00,0
2241,598,105,2025-09-01,08:00:00,10:00:00,0
2242,598,144,2025-08-19,17:00:00,19:00:00,0
2243,598,2,2025-09-06,12:00:00,16:00:00,0
2244,598,33,2025-07-28,19:00:00,21:00:00,0
2245,598,103,2025-09-05,09:00:00,10:00:00,0
2246,598,124,2025-08-04,17:00:00,18:00:00,0
2247,598,146,2025-09-17,10:00:00,11:00:00,0
2248,599,51,2025-08-04,07:00:00,09:00:00,0
2249,600,16,2025-08-24,16:00:00,20:00:00,0
2250,601,31,2025-12-08,11:00:00,15:00:00,0
2251,601,46,2025-12-16,19:00:00,21:00:00,0
2252,601,129,2025-11-22,19:00:00,20:00:00,0
2253,601,1,2025-12-18,17:00:00,19:00:00,0
2254,601,112,2025-10-07,09:00:00,13:00:00,0
2255,601,36,2025-12-16,19:00:00,21:00:00,0
2256,601,63,2025-10-30,11:00:00,12:00:00,0
2257,601,116,2025-11-06,12:00:00,14:00:00,0
2258,601,98,2025-10-17,06:00:00,10:00:00,0
2259,601,75,2025-11-14,17:00:00,21:00:00,0
2260,601,44,2025-12-08,09:00:00,10:00:00,0
2261,602,142,2025-11-14,20:00:00,21:00:00,0
2262,603,18,2025-03-24,11:00:00,15:00:00,0
2263,604,63,2025-02-17,11:00:00,15:00:00,0
2264,605,142,2025-06-18,14:00:00,15:00:00,0
2265,606,53,2025-07-22,16:00:00,17:00:00,0
2266,606,71,2025-08-11,17:00:00,19:00:00,0
2267,606,124,2025-06-19,08:00:00,12:00:00,0
2268,606,93,2025-06-14,10:00:00,14:00:00,0
2269,606,138,2025-02-25,20:00:00,22:00:00,0
2270,606,130,2025-05-27,14:00:00,15:00:00,0
2271,606,134,2025-05-21,08:00:00,10:00:00,0
2272,606,109,2025-09-03,16:00:00,20:00:00,0
2273,606,32,2025-05-22,07:00:00,08:00:00,0
2274,606,98,2025-03-13,10:00:00,14:00:00,0
2275,606,33,2025-11-11,14:00:00,18:00:00,0
2276,606,76,2025-05-21,18:00:00,20:00:00,0
2277,606,32,2025-12-04,10:00:00,14:00:00,0
2278,606,46,2025-08-19,08:00:00,10:00:00,0
2279,606,39,2025-07-11,12:00:00,14:00:00,1
2280,607,142,2025-06-11,18:00:00,22:00:00,0
2281,608,24,2025-03-06,15:00:00,19:00:00,0
2282,609,40,2025-02-01,11:00:00,13:00:00,0
2283,610,86,2025-03-31,16:00:00,17:00:00,0
2284,610,86,2025-03-17,19:00:00,20:00:00,0
2285,610,16,2025-04-10,21:00:00,22:00:00,0
2286,610,104,2025-11-15,17:00:00,18:00:00,0
2287,610,72,2025-06-26,08:00:00,12:00:00,0
2288,610,1,2025-05-04,12:00:00,14:00:00,0
2289,610,28,2025-09-29,08:00:00,10:00:00,1
2290,610,80,2025-03-24,12:00:00,13:00:00,0
2291,610,14,2025-06-18,09:00:00,11:00:00,0
2292,610,38,2025-08-18,11:00:00,12:00:00,0
2293,610,84,2025-02-12,15:00:00,19:00:00,0
2294,610,53,2025-04-01,08:00:00,12:00:00,0
2295,610,51,2025-12-18,09:00:00,13:00:00,0
2296,610,127,2025-12-12,19:00:00,20:00:00,0
2297,610,109,2025-04-12,18:00:00,22:00:00,1
2298,610,91,2025-05-19,11:00:00,13:00:00,0
2299,610,3,2025-03-16,10:00:00,14:00:00,0
2300,610,121,2025-03-30,12:00:00,14:00:00,0
2301,611,122,2025-11-26,19:00:00,21:00:00,0
2302,611,13,2025-11-18,10:00:00,12:00:00,0
2303,611,38,2025-12-09,11:00:00,13:00:00,0
2304,611,31,2025-11-16,16:00:00,20:00:00,0
2305,611,38,2025-11-17,16:00:00,20:00:00,0
2306,612,124,2025-09-08,13:00:00,17:00:00,0
2307,612,54,2025-09-08,14:00:00,18:00:00,0
2308,612,76,2025-08-26,17:00:00,21:00:00,0
2309,612,119,2025-10-21,12:00:00,16:00:00,0
2310,612,145,2025-09-29,14:00:00,16:00:00,0
2311,612,32,2025-10-09,06:00:00,10:00:00,0
2312,612,35,2025-08-24,16:00:00,17:00:00,0
2313,612,48,2025-10-28,06:00:00,07:00:00,0
2314,612,150,2025-12-24,09:00:00,11:00:00,0
2315,612,92,2025-11-03,07:00:00,11:00:00,1
2316,612,75,2025-08-27,15:00:00,16:00:00,0
2317,612,19,2025-09-25,19:00:00,20:00:00,0
2318,612,12,2025-09-05,08:00:00,09:00:00,0
2319,612,136,2025-12-12,07:00:00,09:00:00,0
2320,612,27,2025-12-10,20:00:00,22:00:00,0
2321,612,150,2025-12-10,09:00:00,10:00:00,0
2322,612,104,2025-08-28,13:00:00,17:00:00,0
2323,612,118,2025-09-01,18:00:00,19:00:00,0
2324,613,14,2025-07-29,13:00:00,17:00:00,0
2325,614,122,2025-04-02,08:00:00,12:00:00,0
2326,614,15,2025-04-02,14:00:00,15:00:00,0
2327,614,143,2025-04-01,08:00:00,10:00:00,0
2328,614,25,2025-03-29,10:00:00,11:00:00,0
2329,614,124,2025-04-01,15:00:00,17:00:00,1
2330,615,60,2025-09-10,20:00:00,22:00:00,0
2331,616,16,2025-10-04,20:00:00,21:00:00,0
2332,617,124,2025-10-08,18:00:00,22:00:00,0
2333,618,1,2025-07-27,14:00:00,16:00:00,0
2334,618,21,2025-07-10,12:00:00,14:00:00,0
2335,618,32,2025-07-13,06:00:00,07:00:00,0
2336,618,110,2025-07-08,09:00:00,10:00:00,0
2337,618,87,2025-07-24,09:00:00,11:00:00,1
2338,618,24,2025-06-28,09:00:00,11:00:00,0
2339,618,86,2025-07-20,09:00:00,13:00:00,0
2340,619,132,2025-11-25,06:00:00,08:00:00,0
2341,620,104,2025-08-11,08:00:00,10:00:00,0
2342,621,20,2025-03-01,06:00:00,10:00:00,0
2343,621,101,2025-03-10,10:00:00,14:00:00,0
2344,621,60,2025-02-27,10:00:00,14:00:00,0
2345,621,123,2025-03-09,11:00:00,13:00:00,0
2346,621,119,2025-03-06,19:00:00,20:00:00,0
2347,622,90,2025-10-21,10:00:00,12:00:00,0
2348,622,122,2025-10-20,07:00:00,09:00:00,0
2349,622,13,2025-11-10,12:00:00,13:00:00,0
2350,622,24,2025-12-13,19:00:00,20:00:00,0
2351,622,70,2025-12-03,20:00:00,22:00:00,0
2352,622,74,2025-11-05,07:00:00,08:00:00,0
2353,622,90,2025-11-27,09:00:00,10:00:00,0
2354,622,76,2025-12-10,07:00:00,09:00:00,0
2355,622,39,2025-12-23,17:00:00,19:00:00,0
2356,622,144,2025-10-24,08:00:00,09:00:00,0
2357,622,106,2025-12-04,13:00:00,17:00:00,0
2358,622,8,2025-11-13,18:00:00,20:00:00,0
2359,622,3,2025-10-19,11:00:00,15:00:00,0
2360,622,16,2025-12-18,13:00:00,17:00:00,0
2361,622,118,2025-11-20,17:00:00,21:00:00,0
2362,623,109,2025-05-21,13:00:00,15:00:00,0
2363,624,38,2025-06-22,06:00:00,10:00:00,0
2364,625,75,2025-06-17,10:00:00,12:00:00,0
2365,626,108,2025-07-02,14:00:00,18:00:00,1
2366,627,110,2025-03-24,20:00:00,22:00:00,0
2367,628,51,2025-10-13,12:00:00,16:00:00,0
2368,629,15,2025-10-05,17:00:00,21:00:00,0
2369,629,54,2025-12-30,19:00:00,20:00:00,0
2370,629,15,2025-09-27,13:00:00,14:00:00,0
2371,629,74,2025-09-08,07:00:00,11:00:00,0
2372,629,91,2025-08-24,11:00:00,12:00:00,0
2373,629,23,2025-12-14,14:00:00,18:00:00,0
2374,629,107,2025-10-01,15:00:00,16:00:00,0
2375,629,29,2025-12-01,14:00:00,16:00:00,0
2376,629,106,2025-10-02,20:00:00,22:00:00,0
2377,629,128,2025-10-17,10:00:00,11:00:00,0
2378,629,63,2025-11-02,20:00:00,22:00:00,0
2379,629,136,2025-08-27,14:00:00,15:00:00,0
2380,629,80,2025-12-14,11:00:00,15:00:00,0
2381,629,47,2025-10-07,09:00:00,11:00:00,0
2382,629,113,2025-10-07,07:00:00,11:00:00,0
2383,629,138,2025-11-16,16:00:00,17:00:00,0
2384,629,121,2025-09-18,11:00:00,15:00:00,0
2385,629,23,2025-11-25,16:00:00,18:00:00,0
2386,630,134,2025-05-19,12:00:00,13:00:00,0
2387,631,24,2025-08-10,17:00:00,21:00:00,0
2388,632,78,2025-05-03,08:00:00,10:00:00,0
2389,633,67,2025-07-15,12:00:00,14:00:00,0
2390,633,110,2025-09-07,10:00:00,14:00:00,0
2391,633,44,2025-11-03,18:00:00,19:00:00,1
2392,633,40,2025-06-20,16:00:00,20:00:00,0
2393,633,57,2025-06-29,11:00:00,13:00:00,0
2394,634,44,2025-08-13,12:00:00,14:00:00,0
2395,634,84,2025-04-01,11:00:00,15:00:00,0
2396,634,33,2025-07-14,17:00:00,18:00:00,0
2397,634,33,2025-10-28,17:00:00,21:00:00,0
2398,634,150,2025-06-26,17:00:00,18:00:00,0
2399,634,46,2025-06-26,18:00:00,22:00:00,0
